strategy,date,code,side,lots,value,fee
milp_w5,2023-10-09,sh.601288,BUY,6,4307.324833811999,0.0
milp_w5,2023-10-09,sh.601901,BUY,5,3851.7603374249998,0.0
milp_w5,2023-10-09,sh.601169,BUY,2,4103.368905635999,0.0
milp_w5,2023-10-09,sh.601328,BUY,2,2763.0915672359997,0.0
milp_w5,2023-10-09,sh.600025,BUY,5,4406.855402949999,0.0
milp_w5,2023-10-09,sh.601006,BUY,2,3455.830762383999,0.0
milp_w5,2023-10-16,sh.601838,SELL,2,3485.146660704,1.7425733303520001
milp_w5,2023-10-16,sh.601825,SELL,6,4214.094485202,2.1070472426010003
milp_w5,2023-10-16,sh.603993,SELL,2,4062.8198492640004,2.0314099246320003
milp_w5,2023-10-16,sh.601600,SELL,7,4428.397592577,2.2141987962885
milp_w5,2023-10-16,sh.601857,SELL,3,3758.9847025500003,1.8794923512750001
milp_w5,2023-10-16,sh.601898,SELL,4,4553.21125098,2.2766056254900002
milp_w5,2023-10-16,sh.601601,SELL,1,4540.051459944,2.270025729972
milp_w5,2023-10-16,sh.601688,SELL,2,4041.4915089539995,2.020745754477
milp_w5,2023-10-16,sh.601169,SELL,2,4121.76238173,2.060881190865
milp_w5,2023-10-16,sh.601328,BUY,1,1434.5894262699999,0.0
milp_w5,2023-10-16,sh.601988,BUY,5,4572.326779019999,0.0
milp_w5,2023-10-16,sh.601398,BUY,4,4369.216435584,0.0
milp_w5,2023-10-16,sh.601658,BUY,2,1227.9278991979997,0.0
milp_w5,2023-10-16,sz.300498,BUY,1,3633.64976975,0.0
milp_w5,2023-10-16,sh.601985,BUY,5,4371.415628579999,0.0
milp_w5,2023-10-16,sh.601728,BUY,7,4630.14705153,0.0
milp_w5,2023-10-16,sh.601901,BUY,1,751.4863025669999,0.0
milp_w5,2023-10-16,sz.000100,BUY,3,3663.0946432079995,0.0
milp_w5,2023-10-16,sh.601377,BUY,2,3449.1007430879995,0.0
milp_w5,2023-10-16,sz.002736,BUY,4,4562.08949196,0.0
milp_w5,2023-10-23,sh.600989,SELL,3,4654.144228968,2.327072114484
milp_w5,2023-10-23,sh.601006,SELL,2,3354.175291176,1.677087645588
milp_w5,2023-10-23,sz.300498,SELL,1,3539.356376724,1.7696781883619999
milp_w5,2023-10-23,sh.601728,SELL,7,4495.583574342,2.2477917871710003
milp_w5,2023-10-23,sz.000100,SELL,3,3366.469776384,1.683234888192
milp_w5,2023-10-23,sh.601136,BUY,1,2351.3874684299994,0.0
